edition,issue,volume,date-pub,title,ocr,id
,18069,,"August 23, 1842",Address Of The Manchester League.,83.14,0FFO-1842-AUG23-003-013
,20589,,"September 9, 1850","London, Monday, Septbmber 9, 1850.",95.19,0FFO-1850-SEP09-004-002
,22237,,"December 14, 1855","In these days, when it is the fashion to give",80.95,0FFO-1855-DEC14-006-004
,20501,,"May 29, 1850","London, Wednesday, May 29, 1850.",88.46,0FFO-1850-MAY29-004-002
,21437,,"May 25, 1853",Austria.,83.22,0FFO-1853-MAY25-005-003
,21175,,"July 23, 1852",Ireland.,84.62,0FFO-1852-JUL23-008-004
,21304,,"December 21, 1852",America.,80.96,0FFO-1852-DEC21-004-011
,21385,,"March 25, 1853",The Income-Tax.,85.04,0FFO-1853-MAR25-008-001
,20472,,"April 25, 1850",Parliamentary Intelligence.,80.56,0FFO-1850-APR25-003-002
,22824,,"October 29, 1857",Foreign Intelligence.,84.81,0FFO-1857-OCT29-010-003
,22553,,"December 17, 1856",Foreign Intelligence.,81.13,0FFO-1856-DEC17-009-004
,20833,,"June 20, 1851",The French Republic.,82.43,0FFO-1851-JUN20-006-001
,23254,,"March 15, 1859",America.,80.76,0FFO-1859-MAR15-012-001
,23657,,"June 27, 1860",The Insurrection In Sicily.,90.2,0FFO-1860-JUN27-010-001
,20126,,"March 17, 1849",The State Of The Continent.,80.89,0FFO-1849-MAR17-006-001
,23545,,"February 17, 1860",Trial Of Mr. Whitworth's Rifled Cannon.,82.56,0FFO-1860-FEB17-005-001
,23210,,"January 22, 1859","Court Of Common Pleas, Westminster, Jan. 21.",83.82,0FFO-1859-JAN22-010-008
,20914,,"September 23, 1851",The Neapolitan Reply To Mr. Gladstone.,85.24,0FFO-1851-SEP23-005-001
,21006,,"January 8, 1852",France.,84.21,0FFO-1852-JAN08-006-001
,22335,,"April 7, 1856",Foreign Intelligence.,81.1,0FFO-1856-APR07-010-001
,21307,,"December 24, 1852",The Empire In France.,84.49,0FFO-1852-DEC24-006-001
,20314,,"October 23, 1849",Express From Paris.,84.57,0FFO-1849-OCT23-006-001
,21834,,"August 31, 1854",France.,84.43,0FFO-1854-AUG31-007-002
,19494,,"March 11, 1847",The West Indian And Mexican Mails.,84.43,0FFO-1847-MAR11-006-001
,19209,,"April 13, 1846",The Affairs Of Spain.,86.4,0FFO-1846-APR13-005-007
,20477,,"May 1, 1850",No attentive or impartial reader can fail of com-,93.1,0FFO-1850-MAY01-005-003
,20918,,"September 27, 1851","London, Saturday, September 27, 1851.",91.59,0FFO-1851-SEP27-005-002
,20308,,"October 16, 1849",Austria And Hungary.,87.1,0FFO-1849-OCT16-006-002
,19785,,"February 14, 1848",The contents of the Paris papers of Saturday,88.21,0FFO-1848-FEB14-004-005
,19838,,"April 10, 1848","London, Monday, April 10, 1848.",88.07,0FFO-1848-APR10-004-002
,21796,,"July 18, 1854",Spain.,83.98,0FFO-1854-JUL18-010-004
,21400,,"April 12, 1853",America.,81.61,0FFO-1853-APR12-008-001
,21633,,"January 9, 1854",Austria.,83.42,0FFO-1854-JAN09-007-002
,20797,,"May 9, 1851",Austria.,84.89,0FFO-1851-MAY09-006-003
,23138,,"October 30, 1858",There is always something airy and pleasant,86.72,0FFO-1858-OCT30-008-004
,20752,,"March 18, 1851",The French Republic.,82.58,0FFO-1851-MAR18-006-001
,20580,,"August 29, 1850",The Tour Of The President Of France.,80.74,0FFO-1850-AUG29-005-008
,23639,,"June 6, 1860",Mr. Bright And The Paper Duties.,80.73,0FFO-1860-JUN06-007-007
,20728,,"February 18, 1851",Money-Market And City Intelligence.,85.94,0FFO-1851-FEB18-007-001
,17707,,"June 26, 1841",Were it not for the sound reflective powers and,87.16,0FFO-1841-JUN26-004-003
,21799,,"July 21, 1854",The War In The East.,88.6,0FFO-1854-JUL21-008-002
,23676,,"July 19, 1860",France.,81.06,0FFO-1860-JUL19-010-001
,19268,,"June 20, 1846",The debate on Thursday night did little more than,94.97,0FFO-1846-JUN20-006-002
,21783,,"July 3, 1854","Court Of Chancery, Lincoln's-Inn, July 1.",81.02,0FFO-1854-JUL03-011-001
,22883,,"January 6, 1858",Austria.,86.8,0FFO-1858-JAN06-009-003
,17706,,"June 25, 1841","London, Friday, June 25, 1841.",92.1,0FFO-1841-JUN25-004-002
,18465,,"November 27, 1843",The Currency.,88.58,0FFO-1843-NOV27-005-005
,17638,,"April 7, 1841",Ecce iterum Crispinus!-behold again Mr. WIL-,85.74,0FFO-1841-APR07-004-006
,23546,,"February 18, 1860","Thursday, of this week, was the anniversary of",83.53,0FFO-1860-FEB18-009-004
,20393,,"January 23, 1850",On the calmest review of the statement put for-,85.31,0FFO-1850-JAN23-004-008
,20454,,"April 4, 1850",Greece.,89.42,0FFO-1850-APR04-006-002
,20654,,"November 23, 1850","Prussia, Austria, And Central Germany.",81.98,0FFO-1850-NOV23-003-001
,20646,,"November 14, 1850","The """"Crystal Palace.""""",86.51,0FFO-1850-NOV14-004-011
,21067,,"March 19, 1852",The majority of mankind think the right of,86.46,0FFO-1852-MAR19-004-004
,20983,,"December 12, 1851","London, Friday, December 12, 1851.",90.33,0FFO-1851-DEC12-004-002
,23271,,"April 4, 1859",France.,82.24,0FFO-1859-APR04-008-001
,21934,,"December 26, 1854",Spain.,84.71,0FFO-1854-DEC26-008-002
,19899,,"June 26, 1848","""""The Irish Felon.""""",80.88,0FFO-1848-JUN26-008-005
,21357,,"February 21, 1853",France.,85.97,0FFO-1853-FEB21-005-002
,21138,,"June 10, 1852",Austria.,89.48,0FFO-1852-JUN10-006-003
,19785,,"February 14, 1848",Affairs Of Italy.,85.84,0FFO-1848-FEB14-006-018
,23333,,"June 15, 1859",Express From Paris.,85.39,0FFO-1859-JUN15-009-001
,22958,,"April 3, 1858",France.,80.38,0FFO-1858-APR03-008-001
,21356,,"February 19, 1853","London, Saturday, February 19, 1853.",84.51,0FFO-1853-FEB19-004-002
,21662,,"February 11, 1854",Austria.,87.12,0FFO-1854-FEB11-008-009
,23303,,"May 11, 1859","London, Wednesday, May 11, 1859.",92.85,0FFO-1859-MAY11-008-002
,18145,,"November 19, 1842","The Paris papers of Wednesday, with our usual cor-",86.14,0FFO-1842-NOV19-004-005
,18623,,"May 30, 1844",America.,84.59,0FFO-1844-MAY30-007-001
,19154,,"February 7, 1846",Money-Market And City Intelligence.,80.83,0FFO-1846-FEB07-006-001
,20635,,"November 1, 1850",The King Of Prussia And His People.,80.91,0FFO-1850-NOV01-005-007
,18716,,"September 16, 1844","London, Monday, September 16, 1844.",86.25,0FFO-1844-SEP16-004-002
,23278,,"April 12, 1859",The United States.,86.48,0FFO-1859-APR12-011-004
,21567,,"October 24, 1853",Everybody has his own petty complaint of the,90.07,0FFO-1853-OCT24-006-003
,20777,,"April 16, 1851",Money-Market And City Intelligence.,83.58,0FFO-1851-APR16-006-004
,19836,,"April 13, 1848",Schleswig-Holstein.,91.19,0FFO-1848-APR13-005-008
,19438,,"January 5, 1847",The State Of The East.,84.92,0FFO-1847-JAN05-006-006
,21093,,"April 19, 1852",France.,82.07,0FFO-1852-APR19-006-005
,21203,,"August 25, 1852",Hussey Versus M'cormack.,83.3,0FFO-1852-AUG25-005-002
,17743,,"August 7, 1841",Professor Smyth's Lectures On Modern History.,81.43,0FFO-1841-AUG07-003-001
,18062,,"August 15, 1842",Her Majesty's Theatre.,84.05,0FFO-1842-AUG15-006-008
,17562,,"January 8, 1841",French Legislature.,80.3,0FFO-1841-JAN08-003-004
,18049,,"July 30, 1842",The Commercial Treaty With Portugal.,82.63,0FFO-1842-JUL30-008-011
,17857,,"December 18, 1841",Private Correspondence.,82.03,0FFO-1841-DEC18-005-013
,20467,,"April 19, 1850",Money-Market And City Intelligence.,88.71,0FFO-1850-APR19-006-012
,20313,,"October 22, 1849","The City Committee of Health, which assembled at",91.3,0FFO-1849-OCT22-004-004
,19780,,"February 8, 1848",In the present state of affairs in the kingdom of,83.12,0FFO-1848-FEB08-006-003
,20032,,"November 28, 1848",The National Assembly Of France.,80.03,0FFO-1848-NOV28-006-003
,20540,,"July 13, 1850",Prussia.,83.18,0FFO-1850-JUL13-006-003
,19347,,"September 21, 1846",To The Editor Of The Times.,93.4,0FFO-1846-SEP21-005-009
,18146,,"November 21, 1842",Drury-Lane Theatre.,80.48,0FFO-1842-NOV21-005-010
,18160,,"December 7, 1842","Court Of Queen's Bench, Westminster, Dec. 6.",81.83,0FFO-1842-DEC07-006-004
,21914,,"December 2, 1854",France.,80.42,0FFO-1854-DEC02-009-007
,19065,,"October 27, 1845","London, Monday, October 27, 1845.",91.2,0FFO-1845-OCT27-004-002
,22530,,"November 20, 1856","London, Thursday, November 20, 1856.",91.25,0FFO-1856-NOV20-006-002
,20100,,"February 15, 1849","Of a truth, Ireland is a valuable appendage, and",87.25,0FFO-1849-FEB15-005-004
,23490,,"December 15, 1859",Tuscany.,83.57,0FFO-1859-DEC15-008-002
,21024,,"January 29, 1852","London, Thursday, January 29, 1852.",91.59,0FFO-1852-JAN29-004-002
,22671,,"May 4, 1857","London, Monday, May 4, 1857.",85.24,0FFO-1857-MAY04-008-002
,22997,,"May 19, 1858","London, Wednesday, May 19, 1858.",84,0FFO-1858-MAY19-008-003
,20661,,"December 2, 1850",Prussia.,84.65,0FFO-1850-DEC02-003-002
,22404,,"June 26, 1856",Somebody suggested a little time since that if,91.94,0FFO-1856-JUN26-008-003
,19708,,"November 16, 1847",The War In Switzerland.,84.59,0FFO-1847-NOV16-005-009
,19849,,"April 28, 1848","We beg to assure the rédacteurs of the Réforme,",91.31,0FFO-1848-APR28-005-003
,21724,,"April 25, 1854",Spain.,86.21,0FFO-1854-APR25-007-004
,20900,,"September 6, 1851",Austria.,84.65,0FFO-1851-SEP06-005-005
,19189,,"March 20, 1846","The proposition of M. de Remusat, relative to",85.19,0FFO-1846-MAR20-004-007
,19370,,"October 17, 1846",The Treaty Of Utrecht.,80.72,0FFO-1846-OCT17-002-003
,21904,,"November 21, 1854",One of the most striking characteristics of the,88.72,0FFO-1854-NOV21-006-004
,21933,,"December 25, 1854",Prussia.,89.27,0FFO-1854-DEC25-008-004
,20769,,"April 7, 1851",Prussia.,88.54,0FFO-1851-APR07-006-002
,19685,,"October 20, 1847",The Affairs Of Spain.,87.58,0FFO-1847-OCT20-005-009
,17691,,"June 8, 1841","London, Tuesday, June 8, 1841.",90.82,0FFO-1841-JUN08-004-003
,17854,,"December 15, 1841",With all our unceasing anxiety for the re-,89.96,0FFO-1841-DEC15-004-004
,20761,,"March 28, 1851",It is seldom that a tempus poenitentioe is granted,93.73,0FFO-1851-MAR28-005-001
,22644,,"April 2, 1857",The innocent country lad who pays his first visit,86.63,0FFO-1857-APR02-009-004
,21394,,"April 5, 1853",Prussia.,85.23,0FFO-1853-APR05-006-007
,19276,,"June 30, 1846",The curiosity which is felt respecting the pro-,87.59,0FFO-1846-JUN30-004-005
,19875,,"May 29, 1848",The State Of The Continent.,82.96,0FFO-1848-MAY29-005-001
,19616,,"July 31, 1847",The Paris papers of Thursday have reached us by,80.6,0FFO-1847-JUL31-006-005
,20376,,"January 3, 1850",The Revolt In Hungary.,84.81,0FFO-1850-JAN03-005-001
,20315,,"October 24, 1849",The actors in the Dolly's Brae tragedy are resolved,85.77,0FFO-1849-OCT24-004-006
,22888,,"January 12, 1858",The Belgian Elections.,83.14,0FFO-1858-JAN12-004-002
,20383,,"January 11, 1850",The Austrians In Italy.,83.3,0FFO-1850-JAN11-003-002
,23275,,"April 8, 1859",Now that a thousand pens are laboriously en-,83.49,0FFO-1859-APR08-009-003
,18408,,"September 22, 1843",To The Editor Of The Times.,84.7,0FFO-1843-SEP22-003-001
,19759,,"January 14, 1848",The French Legislature.,81.8,0FFO-1848-JAN14-005-003
,19204,,"April 7, 1846",The Polish Insurrection.,87.27,0FFO-1846-APR07-006-003
,18692,,"August 19, 1844","London, Monday, August 19, 1844.",84.1,0FFO-1844-AUG19-004-002
,21960,,"January 25, 1855",Latest Intelligence.,84,0FFO-1855-JAN25-007-001
,22235,,"December 12, 1855",Austria.,81.16,0FFO-1855-DEC12-007-002
,21886,,"September 2, 1854",Spain.,88.18,0FFO-1854-SEP02-010-002
,18622,,"May 29, 1844",America.,86.24,0FFO-1844-MAY29-004-006
,19894,,"June 20, 1848",France.,89.15,0FFO-1848-JUN20-008-001
,21456,,"June 16, 1853",France.,81.69,0FFO-1853-JUN16-005-001
,20746,,"March 11, 1851",The French Republic.,81.79,0FFO-1851-MAR11-006-001
,21537,,"September 19, 1853",West India And Pacific Mails.,82.95,0FFO-1853-SEP19-007-003
,19870,,"May 23, 1848",Monday-Market And City Intelligence.,80.4,0FFO-1848-MAY23-007-001
,19987,,"October 6, 1848",Money-Market And City Intelligence.,82.65,0FFO-1848-OCT06-003-003
,23244,,"March 3, 1859",France.,82.9,0FFO-1859-MAR03-009-004
,23700,,"August 16, 1860",Money-Market and City Intelligence.,80.25,0FFO-1860-AUG16-010-001
,23752,,"October 16, 1860",Proclamation Of King Victor Emmanuel.,87.99,0FFO-1860-OCT16-007-015
,20728,,"February 18, 1851",The French Republic.,83.88,0FFO-1851-FEB18-006-001
,21761,,"June 7, 1854",Money-Market and City Intelligence.,83.89,0FFO-1854-JUN07-010-001
,21719,,"April 19, 1854","London, Wednesday, April 19, 1854.",83.22,0FFO-1854-APR19-006-002
,19850,,"April 29, 1848","London, Saturday, April 29, 1848.",88.84,0FFO-1848-APR29-004-002
,19112,,"December 20, 1845",At a juncture like the present a Parliamentary,89.41,0FFO-1845-DEC20-004-005
,22745,,"July 29, 1857",The Chancellor of the Exchequer acknowledges,88.64,0FFO-1857-JUL29-009-007
,20433,,"March 11, 1850",Exposition Of French Industry.,87.21,0FFO-1850-MAR11-005-006
,20500,,"May 28, 1850",Ireland.,80.97,0FFO-1850-MAY28-005-013
,23619,,"May 14, 1860",Austria.,83.69,0FFO-1860-MAY14-009-003
,17926,,"March 9, 1842",Private Correspondence.,90.04,0FFO-1842-MAR09-007-006
,21732,,"May 4, 1854",Prussia.,87.12,0FFO-1854-MAY04-009-009
,22555,,"December 19, 1856",Secondary Punishments.,86.61,0FFO-1856-DEC19-008-002
,20847,,"July 7, 1851",The Great Exhibition.,86.98,0FFO-1851-JUL07-005-011
,21831,,"August 28, 1854",The Crystal Palace.,86.42,0FFO-1854-AUG28-007-005
,23161,,"November 26, 1858",The Isthmus Of Suez.,82.57,0FFO-1858-NOV26-007-004
,22394,,"June 14, 1856",Mr. Smith O'brien On Greece.,93.57,0FFO-1856-JUN14-006-002
,20697,,"January 13, 1851",The French Republic.,83.65,0FFO-1851-JAN13-006-001
,19837,,"April 14, 1848","House Of Lords, Thursday, April 13.",80.39,0FFO-1848-APR14-002-002
,20334,,"November 15, 1849",French Exposition Of The Products Of Industry.,82.8,0FFO-1849-NOV15-005-001
,20125,,"March 16, 1849",The State Of The Continent.,84.09,0FFO-1849-MAR16-006-001
,22675,,"May 8, 1857",Money-Market and City Intelligence.,87.41,0FFO-1857-MAY08-008-001
,22761,,"August 17, 1857",Parliamentary Intelligence.,83.09,0FFO-1857-AUG17-006-001
,19382,,"October 31, 1846",The Poor Removal Bill.,92.2,0FFO-1846-OCT31-007-001
,23639,,"June 6, 1860",France.,80.4,0FFO-1860-JUN06-010-001
,22572,,"January 8, 1857",Ticket-Of-Leave And Secondary Punishments.,90.64,0FFO-1857-JAN08-012-006
,21733,,"May 5, 1854","London, Friday, May 5, 1854.",88.2,0FFO-1854-MAY05-008-004
,22566,,"January 1, 1857","Dr. LIVINGSTON, as the letter we published on",88.95,0FFO-1857-JAN01-006-004
,22723,,"July 3, 1857",Turkey.,87.57,0FFO-1857-JUL03-010-002
,21556,,"October 11, 1853",Marlborough-House.,84.06,0FFO-1853-OCT11-007-004
,20766,,"April 3, 1851",The speeches at Merchant Taylors' recal us,92.86,0FFO-1851-APR03-004-003
,19328,,"August 29, 1846",Agricultural And Manufacturing Pro Tection.,81.36,0FFO-1846-AUG29-008-011
,21700,,"March 28, 1854","A Cabinet Council was held at the Foreign-office,",95.92,0FFO-1854-MAR28-009-001
,23654,,"June 23, 1860",Our Defences And Our Defenders.,84.86,0FFO-1860-JUN23-009-009
,20809,,"May 23, 1851",The Great Exhibition.,89.07,0FFO-1851-MAY23-005-008
,20954,,"November 8, 1851",The Great Exhibition.,90.22,0FFO-1851-NOV08-005-001
,22519,,"November 7, 1856",The Revenue Of The Cape Colony.,84.26,0FFO-1856-NOV07-010-011
,21142,,"June 15, 1852",Prussia.,93.74,0FFO-1852-JUN15-007-003
,20744,,"March 8, 1851",The Great Exhibition.,80.97,0FFO-1851-MAR08-005-003
,21786,,"July 6, 1854","The Revenue is so much an affair of war, that",94.96,0FFO-1854-JUL06-008-003
,22731,,"July 13, 1857",Second Edition.,87.72,0FFO-1857-JUL13-009-001
,21553,,"October 7, 1853",France.,81.62,0FFO-1853-OCT07-007-004
,18981,,"July 21, 1845","London, Monday, July 21, 1845.",84.48,0FFO-1845-JUL21-004-002
,22928,,"February 27, 1858",Express From Paris.,80.96,0FFO-1858-FEB27-012-001
,22587,,"January 26, 1857","London, Monday, January 26, 1857.",92.73,0FFO-1857-JAN26-008-002
,22344,,"April 17, 1856","London, Thursday, April 17, 1856.",87.59,0FFO-1856-APR17-008-002
,18108,,"October 7, 1842",To The Editor Of The Times.,84.25,0FFO-1842-OCT07-003-006
,21761,,"June 7, 1854",The Crystal Palace.,86.95,0FFO-1854-JUN07-008-010
,21611,,"December 14, 1853","Amid wars and rumours of wars, Asiatic cholera,",89.03,0FFO-1853-DEC14-008-004
,18089,,"September 15, 1842",When the French Government offered to Belgium,94.6,0FFO-1842-SEP15-004-005
,19523,,"April 14, 1847",The Affairs Of Spain.,82.35,0FFO-1847-APR14-005-012
,18736,,"October 8, 1844",The Life Of Louis Philippe.,85.06,0FFO-1844-OCT08-005-007
,23427,,"October 3, 1859",France.,84.71,0FFO-1859-OCT03-008-001
,21227,,"September 22, 1852",France.,83.29,0FFO-1852-SEP22-006-001
,20637,,"November 4, 1850",Prussia.,82.99,0FFO-1850-NOV04-003-002
,19658,,"September 18, 1847",The Affairs Of Spain.,80.95,0FFO-1847-SEP18-006-001
,23454,,"November 3, 1859",The School Of The Prophets*.,81.47,0FFO-1859-NOV03-005-001
,22501,,"October 17, 1856",Foreign Intelligence.,85.71,0FFO-1856-OCT17-008-001
,19727,,"December 8, 1847","London, Wednesday, December 8, 1847.",85.18,0FFO-1847-DEC08-004-002
,21135,,"June 7, 1852",Austria.,91.15,0FFO-1852-JUN07-006-003
,21476,,"July 9, 1853",France.,81.87,0FFO-1853-JUL09-006-001
,20561,,"August 7, 1850",The War In Schleswig.,85.81,0FFO-1850-AUG07-006-001
,20900,,"September 6, 1851",William Wordsworth.*,87.62,0FFO-1851-SEP06-007-001
,19509,,"March 29, 1847",The Civil War In Portugal.,81.78,0FFO-1847-MAR29-005-009
,20761,,"March 28, 1851","House Of Lords, Thursday, March 27.",80.8,0FFO-1851-MAR28-002-001
,19401,,"November 23, 1846",We have received by our ordinary express the,82.31,0FFO-1846-NOV23-004-006
,20325,,"November 5, 1849",Express From Paris.,82.37,0FFO-1849-NOV05-006-001
,20787,,"April 28, 1851",The French Republic.,80.86,0FFO-1851-APR28-006-001
,20354,,"December 8, 1849",The State Of Europe.,83.7,0FFO-1849-DEC08-006-006
,21387,,"March 28, 1853",France.,82.68,0FFO-1853-MAR28-005-001
,21008,,"January 10, 1852",France.,85.62,0FFO-1852-JAN10-006-001
,17902,,"February 9, 1842",The Affairs Of Portugal.,82.83,0FFO-1842-FEB09-006-001
,21017,,"January 21, 1852",To The Editor Of The Times.,83.11,0FFO-1852-JAN21-008-001
,22372,,"May 20, 1856",Money-Market and City Intelligence.,84.28,0FFO-1856-MAY20-011-001
,20688,,"January 2, 1851",The French Republic.,85.02,0FFO-1851-JAN02-006-002
,19960,,"September 5, 1848",Money-Market And City Intelligence.,86.08,0FFO-1848-SEP05-006-006
,19251,,"June 1, 1846",Insurrection In Portugal.,84.75,0FFO-1846-JUN01-006-001
,21144,,"June 17, 1852",St. James's Theatre.,83.79,0FFO-1852-JUN17-008-007
,21346,,"February 8, 1853",Prussia.,81.02,0FFO-1853-FEB08-005-007
,21391,,"April 1, 1853",The Ecclesiastical Commissioners for England,91.54,0FFO-1853-APR01-004-004
,23296,,"May 3, 1859",France.,88.57,0FFO-1859-MAY03-012-006
,23140,,"November 2, 1858",Mr. BRIGHT'S addresses to his Birmingham con-,81.53,0FFO-1858-NOV02-006-003
,22525,,"November 14, 1856",M. Kossuth At Manchester.,86.14,0FFO-1856-NOV14-009-010
,19551,,"May 17, 1847",We have received by our ordinary express the,82.15,0FFO-1847-MAY17-004-006
,20291,,"September 26, 1849",Peninsular Mails.,81.4,0FFO-1849-SEP26-006-005
,21878,,"October 21, 1854",Spain.,87.51,0FFO-1854-OCT21-008-005
,23436,,"October 13, 1859",Parma.,85.41,0FFO-1859-OCT13-007-001
,23118,,"October 7, 1858","Sir G. C. LEWIS, in his speech which appeared",88.69,0FFO-1858-OCT07-008-003
,19909,,"July 7, 1848",When Dr. JOHNSON was one day disputing with a,80.54,0FFO-1848-JUL07-006-003
,17865,,"December 28, 1841",Description of the Monks of LA Trappe.,81.81,0FFO-1841-DEC28-005-012
